7.138302347364405050e-04,6.621478190146211796e-04,6.104654032928018541e-04,5.587829875709825287e-04,5.071005718491633117e-04,4.554181561273439862e-04,4.037357404055246608e-04,3.520533246837053354e-04,3.003709089618860641e-04,2.486884932400667387e-04,1.970060775182474132e-04,1.453236617964282233e-04,1.958722984309728432e-04,2.464209350655175443e-04,2.969695717000621913e-04,3.475182083346069466e-04,3.980668449691515936e-04,4.486154816036962947e-04,4.991641182382409959e-04,5.497127548727857513e-04,6.002613915073303982e-04,6.508100281418750452e-04,7.013586647764195837e-04,7.065349186040340750e-04,7.117111724316485663e-04,7.168874262592629491e-04,7.220636800868774404e-04,7.272399339144919317e-04,7.324161877421063145e-04,7.375924415697206974e-04,7.427686953973351887e-04,7.479449492249496800e-04,7.531212030525641712e-04,7.582974568801783373e-04,7.338271907734162085e-04,7.093569246666540798e-04,6.848866585598919511e-04,6.604163924531298224e-04,6.359461263463675853e-04,6.114758602396054565e-04,5.870055941328432194e-04,5.625353280260810907e-04,5.380650619193189620e-04,5.135947958125568332e-04,4.891245297057945961e-04,4.534308470726370233e-04,4.177371644394793962e-04,3.820434818063218234e-04,3.463497991731644674e-04,3.106561165400068946e-04,2.749624339068493218e-04,2.392687512736917490e-04,2.035750686405341490e-04,1.678813860073765491e-04,1.321877033742190034e-04,9.649402074106140344e-05,7.362213685531090492e-05,5.075025296956039961e-05,2.787836908380988076e-05,5.006485198059395787e-06,-1.786539868769111629e-05,-4.073728257344162159e-05,-6.360916645919211334e-05,-8.648105034494261187e-05,-1.093529342306931239e-04,-1.322248181164436360e-04,-1.550967020021935924e-04,-1.409970018201760005e-04,-1.268973016381583815e-04,-1.127976014561407489e-04,-9.869790127412314345e-05,-8.459820109210552442e-05,-7.049850091008789184e-05,-5.639880072807027282e-05,-4.229910054605266734e-05,-2.819940036403504154e-05,-1.409970018201741743e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.138302347364405050e-04,6.617531556989504279e-04,6.096760766614603509e-04,5.575989976239702738e-04,5.055219185864800882e-04,4.534448395489899569e-04,4.013677605114999341e-04,3.492906814740098028e-04,2.972136024365196715e-04,2.451365233990295401e-04,1.930594443615394360e-04,1.409823653240494944e-04,1.916771854196549867e-04,2.423720055152606145e-04,2.930668256108662152e-04,3.437616457064717889e-04,3.944564658020774167e-04,4.451512858976829903e-04,4.958461059932886723e-04,5.465409260888942460e-04,5.972357461844998196e-04,6.479305662801053932e-04,6.986253863757107500e-04,7.042134740820954952e-04,7.098015617884802404e-04,7.153896494948648772e-04,7.209777372012495140e-04,7.265658249076341509e-04,7.321539126140186792e-04,7.377420003204033161e-04,7.433300880267879529e-04,7.489181757331726981e-04,7.545062634395572265e-04,7.600943511459417549e-04,7.361341484552881521e-04,7.121739457646346578e-04,6.882137430739811634e-04,6.642535403833276690e-04,6.402933376926740663e-04,6.163331350020206803e-04,5.923729323113670776e-04,5.684127296207136916e-04,5.444525269300601973e-04,5.204923242394067029e-04,4.965321215487531002e-04,4.611633412088290431e-04,4.257945608689049318e-04,3.904257805289809832e-04,3.550570001890572514e-04,3.196882198491331401e-04,2.843194395092091373e-04,2.489506591692850802e-04,2.135818788293610503e-04,1.782130984894370203e-04,1.428443181495130175e-04,1.074755378095889469e-04,8.420583698737140344e-05,6.093613616515383967e-05,3.766643534293629623e-05,1.439673452071875279e-05,-8.872966301498794037e-06,-3.214266712371634764e-05,-5.541236794593387753e-05,-7.868206876815144130e-05,-1.019517695903689847e-04,-1.252214704125865282e-04,-1.484911712348035702e-04,-1.357915601062173894e-04,-1.230919489776311816e-04,-1.103923378490449873e-04,-9.769272672045882012e-05,-8.499311559187261228e-05,-7.229350446328640443e-05,-5.959389333470021014e-05,-4.689428220611401585e-05,-3.419467107752782156e-05,-2.149505994894162049e-05,-8.795448820355593916e-06,-7.995862563959630525e-06,-7.196276307563666287e-06,-6.396690051167702048e-06,-5.597103794771738657e-06,-4.797517538375773572e-06,-3.997931281979809333e-06,-3.198345025583845095e-06,-2.398758769187881280e-06,-1.599172512791917042e-06,-7.995862563959526975e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.138302347364405050e-04,6.613584923832796763e-04,6.088867500301186307e-04,5.564150076769578020e-04,5.039432653237968648e-04,4.514715229706360361e-04,3.989997806174752073e-04,3.465280382643142702e-04,2.940562959111533330e-04,2.415845535579924500e-04,1.891128112048315400e-04,1.366410688516707926e-04,1.874820724083372386e-04,2.383230759650036847e-04,2.891640795216701850e-04,3.400050830783366853e-04,3.908460866350031856e-04,4.416870901916697401e-04,4.925280937483361319e-04,5.433690973050027406e-04,5.942101008616691325e-04,6.450511044183357412e-04,6.958921079750020246e-04,7.018920295601569154e-04,7.078919511453118062e-04,7.138918727304665885e-04,7.198917943156213708e-04,7.258917159007761532e-04,7.318916374859309355e-04,7.378915590710859347e-04,7.438914806562407171e-04,7.498914022413954994e-04,7.558913238265502817e-04,7.618912454117049557e-04,7.384411061371600957e-04,7.149909668626152357e-04,6.915408275880703757e-04,6.680906883135256241e-04,6.446405490389806557e-04,6.211904097644359041e-04,5.977402704898910442e-04,5.742901312153460757e-04,5.508399919408013242e-04,5.273898526662564642e-04,5.039397133917113874e-04,4.688958353450210087e-04,4.338519572983305758e-04,3.988080792516400346e-04,3.637642012049498185e-04,3.287203231582593857e-04,2.936764451115687902e-04,2.586325670648783573e-04,2.235886890181878702e-04,1.885448109714973561e-04,1.535009329248068961e-04,1.184570548781164090e-04,9.478953711943180710e-05,7.112201936074721874e-05,4.745450160206261684e-05,2.378698384337805220e-05,1.194660846934511364e-07,-2.354805167399113468e-05,-4.721556943267571626e-05,-7.088308719136031139e-05,-9.455060495004488619e-05,-1.182181227087295017e-04,-1.418856404674135750e-04,-1.305861183922588055e-04,-1.192865963171040359e-04,-1.079870742419492392e-04,-9.668755216679445613e-05,-8.538803009163967303e-05,-7.408850801648488992e-05,-6.278898594133012036e-05,-5.148946386617533726e-05,-4.018994179102055415e-05,-2.889041971586577104e-05,-1.759089764071112685e-05,-1.599172512791920345e-05,-1.439255261512728175e-05,-1.279338010233535836e-05,-1.119420758954343666e-05,-9.595035076751513262e-06,-7.995862563959589867e-06,-6.396690051167667320e-06,-4.797517538375745619e-06,-3.198345025583822649e-06,-1.599172512791899678e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.138302347364405050e-04,6.609638290676089246e-04,6.080974233987771274e-04,5.552310177299455470e-04,5.023646120611137498e-04,4.494982063922820610e-04,3.966318007234503722e-04,3.437653950546187376e-04,2.908989893857869945e-04,2.380325837169553057e-04,1.851661780481235627e-04,1.322997723792920365e-04,1.832869593970193551e-04,2.342741464147467820e-04,2.852613334324742090e-04,3.362485204502015817e-04,3.872357074679289544e-04,4.382228944856563814e-04,4.892100815033838083e-04,5.401972685211112353e-04,5.911844555388386623e-04,6.421716425565660892e-04,6.931588295742934077e-04,6.995705850382183356e-04,7.059823405021433719e-04,7.123940959660684082e-04,7.188058514299933361e-04,7.252176068939183724e-04,7.316293623578435171e-04,7.380411178217684449e-04,7.444528732856933728e-04,7.508646287496185175e-04,7.572763842135434454e-04,7.636881396774683733e-04,7.407480638190320392e-04,7.178079879605959220e-04,6.948679121021596964e-04,6.719278362437235792e-04,6.489877603852872451e-04,6.260476845268510195e-04,6.031076086684150107e-04,5.801675328099787851e-04,5.572274569515425595e-04,5.342873810931063339e-04,5.113473052346699998e-04,4.766283294812130285e-04,4.419093537277561656e-04,4.071903779742992485e-04,3.724714022208424941e-04,3.377524264673856312e-04,3.030334507139286599e-04,2.683144749604717428e-04,2.335954992070147715e-04,1.988765234535578273e-04,1.641575477001009102e-04,1.294385719466439660e-04,1.053732372514923192e-04,8.130790255634068591e-05,5.724256786118903231e-05,3.317723316603741937e-05,9.111898470885765767e-06,-1.495343622426586242e-05,-3.901877091941749400e-05,-6.308410561456912727e-05,-8.714944030972076054e-05,-1.112147750048724074e-04,-1.352801097000235256e-04,-1.253806766783001944e-04,-1.154812436565768360e-04,-1.055818106348534776e-04,-9.568237761313011925e-05,-8.578294459140676088e-05,-7.588351156968340251e-05,-6.598407854796004414e-05,-5.608464552623669254e-05,-4.618521250451333417e-05,-3.628577948278997580e-05,-2.638634646106671907e-05,-2.398758769187883736e-05,-2.158882892269094888e-05,-1.919007015350306040e-05,-1.679131138431517870e-05,-1.439255261512729022e-05,-1.199379384593940005e-05,-9.595035076751513262e-06,-7.196276307563629017e-06,-4.797517538375740537e-06,-2.398758769187852481e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.138302347364405050e-04,6.605691657519379562e-04,6.073080967674354073e-04,5.540470277829330752e-04,5.007859587984305264e-04,4.475248898139280859e-04,3.942638208294256454e-04,3.410027518449231508e-04,2.877416828604206561e-04,2.344806138759181343e-04,1.812195448914156396e-04,1.279584759069133347e-04,1.790918463857015528e-04,2.302252168644898522e-04,2.813585873432781787e-04,3.324919578220664781e-04,3.836253283008547775e-04,4.347586987796430769e-04,4.858920692584313764e-04,5.370254397372197300e-04,5.881588102160080836e-04,6.392921806947964372e-04,6.904255511735844656e-04,6.972491405162797558e-04,7.040727298589750461e-04,7.108963192016700110e-04,7.177199085443653013e-04,7.245434978870605915e-04,7.313670872297557734e-04,7.381906765724509552e-04,7.450142659151460286e-04,7.518378552578413188e-04,7.586614446005366091e-04,7.654850339432314656e-04,7.430550215009039828e-04,7.206250090585765000e-04,6.981949966162489087e-04,6.757649841739213174e-04,6.533349717315937262e-04,6.309049592892663517e-04,6.084749468469386521e-04,5.860449344046111692e-04,5.636149219622835780e-04,5.411849095199560951e-04,5.187548970776283954e-04,4.843608236174051025e-04,4.499667501571817012e-04,4.155726766969582999e-04,3.811786032367351154e-04,3.467845297765116599e-04,3.123904563162883670e-04,2.779963828560649657e-04,2.436023093958415643e-04,2.092082359356181630e-04,1.748141624753948159e-04,1.404200890151714146e-04,1.159569373835527364e-04,9.149378575193405820e-05,6.703063412031535291e-05,4.256748248869671538e-05,1.810433085707803720e-05,-6.358820774540651152e-06,-3.082197240615931240e-05,-5.528512403777799736e-05,-7.974827566939666199e-05,-1.042114273010153537e-04,-1.286745789326335576e-04,-1.201752349643416104e-04,-1.116758909960496768e-04,-1.031765470277577296e-04,-9.467720305946578237e-05,-8.617785909117383519e-05,-7.767851512288188800e-05,-6.917917115458995436e-05,-6.067982718629801395e-05,-5.218048321800606676e-05,-4.368113924971412634e-05,-3.518179528142225369e-05,-3.198345025583840690e-05,-2.878510523025456350e-05,-2.558676020467071671e-05,-2.238841517908687331e-05,-1.919007015350302652e-05,-1.599172512791917973e-05,-1.279338010233533464e-05,-9.595035076751491239e-06,-6.396690051167645297e-06,-3.198345025583799355e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.138302347364405050e-04,6.601745024362672045e-04,6.065187701360940124e-04,5.528630378359207119e-04,4.992073055357474113e-04,4.455515732355741108e-04,3.918958409354008645e-04,3.382401086352276182e-04,2.845843763350543176e-04,2.309286440348810171e-04,1.772729117347077166e-04,1.236171794345345787e-04,1.748967333743836963e-04,2.261762873142329224e-04,2.774558412540821485e-04,3.287353951939313746e-04,3.800149491337806006e-04,4.312945030736297725e-04,4.825740570134790528e-04,5.338536109533282246e-04,5.851331648931775049e-04,6.364127188330266768e-04,6.876922727728756318e-04,6.949276959943411760e-04,7.021631192158065034e-04,7.093985424372718307e-04,7.166339656587371581e-04,7.238693888802027023e-04,7.311048121016680296e-04,7.383402353231334654e-04,7.455756585445987928e-04,7.528110817660642285e-04,7.600465049875295559e-04,7.672819282089949917e-04,7.453619791827759264e-04,7.234420301565569695e-04,7.015220811303381210e-04,6.796021321041192725e-04,6.576821830779002072e-04,6.357622340516815755e-04,6.138422850254626187e-04,5.919223359992437702e-04,5.700023869730248133e-04,5.480824379468059648e-04,5.261624889205870079e-04,4.920933177535971766e-04,4.580241465866072910e-04,4.239549754196174055e-04,3.898858042526278994e-04,3.558166330856379596e-04,3.217474619186481283e-04,2.876782907516582969e-04,2.536091195846684114e-04,2.195399484176786343e-04,1.854707772506888029e-04,1.514016060836989445e-04,1.265406375156132349e-04,1.016796689475274983e-04,7.681870037944177516e-05,5.195773181135606561e-05,2.709676324327034251e-05,2.235794675184612633e-06,-2.262517389290108675e-05,-4.748614246098681324e-05,-7.234711102907253634e-05,-9.720807959715825944e-05,-1.220690481652435082e-04,-1.149697932503829993e-04,-1.078705383355224769e-04,-1.007712834206619679e-04,-9.367202850580144549e-05,-8.657277359094093659e-05,-7.947351867608040059e-05,-7.237426376121987813e-05,-6.527500884635936923e-05,-5.817575393149884678e-05,-5.107649901663831755e-05,-4.397724410177784253e-05,-3.997931281979803743e-05,-3.598138153781822555e-05,-3.198345025583841368e-05,-2.798551897385860858e-05,-2.398758769187880010e-05,-1.998965640989898822e-05,-1.599172512791917635e-05,-1.199379384593937294e-05,-7.995862563959562762e-06,-3.997931281979752582e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.138302347364405050e-04,6.597798391205963444e-04,6.057294435047524007e-04,5.516790478889083485e-04,4.976286522730642963e-04,4.435782566572201357e-04,3.895278610413761377e-04,3.354774654255320314e-04,2.814270698096879792e-04,2.273766741938438728e-04,1.733262785779997935e-04,1.192758829621558497e-04,1.707016203630658670e-04,2.221273577639760197e-04,2.735530951648861182e-04,3.249788325657962710e-04,3.764045699667063695e-04,4.278303073676165223e-04,4.792560447685266208e-04,5.306817821694367193e-04,5.821075195703469263e-04,6.335332569712569164e-04,6.849589943721669065e-04,6.926062514724024878e-04,7.002535085726380691e-04,7.079007656728736504e-04,7.155480227731092317e-04,7.231952798733448130e-04,7.308425369735803943e-04,7.384897940738159756e-04,7.461370511740515570e-04,7.537843082742871383e-04,7.614315653745227196e-04,7.690788224747580840e-04,7.476689368646479783e-04,7.262590512545375474e-04,7.048491656444273333e-04,6.834392800343172276e-04,6.620293944242067966e-04,6.406195088140966909e-04,6.192096232039864768e-04,5.977997375938762627e-04,5.763898519837659402e-04,5.549799663736557261e-04,5.335700807635454035e-04,4.998258118897890880e-04,4.660815430160328808e-04,4.323372741422765110e-04,3.985930052685205207e-04,3.648487363947641509e-04,3.311044675210079438e-04,2.973601986472516282e-04,2.636159297734953126e-04,2.298716608997389971e-04,1.961273920259827357e-04,1.623831231522264201e-04,1.371243376476736521e-04,1.118655521431208841e-04,8.660676663856811609e-05,6.134798113401537518e-05,3.608919562946260039e-05,1.083041012490982560e-05,-1.442837537964290176e-05,-3.968716088419566978e-05,-6.494594638874843780e-05,-9.020473189330120581e-05,-1.154635173978535266e-04,-1.097643515364244289e-04,-1.040651856749953176e-04,-9.836601981356620633e-05,-9.266685395213710862e-05,-8.696768809070799734e-05,-8.126852222927889963e-05,-7.556935636784978835e-05,-6.987019050642067708e-05,-6.417102464499157936e-05,-5.847185878356247487e-05,-5.277269292213337037e-05,-4.797517538375761374e-05,-4.317765784538184356e-05,-3.838014030700607338e-05,-3.358262276863030997e-05,-2.878510523025454317e-05,-2.398758769187877299e-05,-1.919007015350300281e-05,-1.439255261512723940e-05,-9.595035076751469216e-06,-4.797517538375699033e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.138302347364405050e-04,6.593851758049255928e-04,6.049401168734106805e-04,5.504950579418958767e-04,4.960499990103809645e-04,4.416049400788661606e-04,3.871598811473513568e-04,3.327148222158364445e-04,2.782697632843215865e-04,2.238247043528067285e-04,1.693796454212918433e-04,1.149345864897771208e-04,1.665065073517480647e-04,2.180784282137190899e-04,2.696503490756900880e-04,3.212222699376611674e-04,3.727941907996321926e-04,4.243661116616032178e-04,4.759380325235742430e-04,5.275099533855452140e-04,5.790818742475163476e-04,6.306537951094873728e-04,6.822257159714581812e-04,6.902848069504639080e-04,6.983438979294697433e-04,7.064029889084754701e-04,7.144620798874811969e-04,7.225211708664870322e-04,7.305802618454927590e-04,7.386393528244984859e-04,7.466984438035042127e-04,7.547575347825100480e-04,7.628166257615158832e-04,7.708757167405212848e-04,7.499758945465198135e-04,7.290760723525182337e-04,7.081762501585166540e-04,6.872764279645150742e-04,6.663766057705134945e-04,6.454767835765119147e-04,6.245769613825103350e-04,6.036771391885087552e-04,5.827773169945070671e-04,5.618774948005055957e-04,5.409776726065039076e-04,5.075583060259812162e-04,4.741389394454584164e-04,4.407195728649356166e-04,4.073002062844131421e-04,3.738808397038903965e-04,3.404614731233677593e-04,3.070421065428449595e-04,2.736227399623221597e-04,2.402033733817994412e-04,2.067840068012767227e-04,1.733646402207539500e-04,1.477080377797341235e-04,1.220514353387143513e-04,9.639483289769452479e-05,7.073823045667472541e-05,4.508162801565489893e-05,1.942502557463511649e-05,-6.231576866384679503e-06,-3.188817930740449244e-05,-5.754478174842429859e-05,-8.320138418944412508e-05,-1.088579866304634908e-04,-1.045589098224658178e-04,-1.002598330144681313e-04,-9.596075620647044472e-05,-9.166167939847277174e-05,-8.736260259047508520e-05,-8.306352578247739866e-05,-7.876444897447971213e-05,-7.446537216648203914e-05,-7.016629535848435261e-05,-6.586721855048667962e-05,-6.156814174248896598e-05,-5.597103794771723749e-05,-5.037393415294550900e-05,-4.477683035817377373e-05,-3.917972656340204524e-05,-3.358262276863030997e-05,-2.798551897385857809e-05,-2.238841517908684621e-05,-1.679131138431511771e-05,-1.119420758954338583e-05,-5.597103794771652260e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.138302347364405050e-04,6.589905124892549496e-04,6.041507902420690688e-04,5.493110679948835133e-04,4.944713457476978494e-04,4.396316235005122398e-04,3.847919012533265759e-04,3.299521790061408577e-04,2.751124567589552481e-04,2.202727345117696113e-04,1.654330122645839203e-04,1.105932900173984054e-04,1.623113943404302624e-04,2.140294986634621601e-04,2.657476029864941120e-04,3.174657073095260096e-04,3.691838116325579615e-04,4.209019159555899134e-04,4.726200202786218652e-04,5.243381246016537087e-04,5.760562289246856605e-04,6.277743332477176124e-04,6.794924375707494558e-04,6.879633624285253282e-04,6.964342872863013090e-04,7.049052121440772898e-04,7.133761370018531622e-04,7.218470618596291430e-04,7.303179867174051237e-04,7.387889115751811045e-04,7.472598364329570853e-04,7.557307612907329577e-04,7.642016861485088301e-04,7.726726110062845940e-04,7.522828522283917570e-04,7.318930934504988117e-04,7.115033346726057579e-04,6.911135758947130293e-04,6.707238171168199755e-04,6.503340583389270301e-04,6.299442995610340847e-04,6.095545407831411393e-04,5.891647820052483024e-04,5.687750232273553570e-04,5.483852644494624116e-04,5.152908001621731276e-04,4.821963358748839520e-04,4.491018715875947222e-04,4.160074073003058176e-04,3.829129430130165336e-04,3.498184787257274122e-04,3.167240144384382366e-04,2.836295501511490067e-04,2.505350858638598311e-04,2.174406215765706284e-04,1.843461572892814257e-04,1.582917379117945679e-04,1.322373185343077371e-04,1.061828991568208657e-04,8.012847977933403498e-05,5.407406040184717713e-05,2.801964102436033284e-05,1.965221646873495322e-06,-2.408919773061336253e-05,-5.014361710810021360e-05,-7.619803648558707144e-05,-1.022524558630735092e-04,-9.935346810850724736e-05,-9.645448035394097201e-05,-9.355549259937469666e-05,-9.065650484480843486e-05,-8.775751709024215950e-05,-8.485852933567589770e-05,-8.195954158110962235e-05,-7.906055382654337410e-05,-7.616156607197709875e-05,-7.326257831741082339e-05,-7.036359056284450738e-05,-6.396690051167681381e-05,-5.757021046050912700e-05,-5.117352040934143343e-05,-4.477683035817374663e-05,-3.838014030700605305e-05,-3.198345025583835947e-05,-2.558676020467066928e-05,-1.919007015350298248e-05,-1.279338010233529059e-05,-6.396690051167598710e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.138302347364405050e-04,6.585958491735840895e-04,6.033614636107275655e-04,5.481270780478710416e-04,4.928926924850146260e-04,4.376583069221582647e-04,3.824239213593018491e-04,3.271895357964453794e-04,2.719551502335889096e-04,2.167207646707324398e-04,1.614863791078759701e-04,1.062519935450196630e-04,1.581162813291124060e-04,2.099805691132052574e-04,2.618448568972980817e-04,3.137091446813909060e-04,3.655734324654837846e-04,4.174377202495765547e-04,4.693020080336693790e-04,5.211662958177623118e-04,5.730305836018550819e-04,6.248948713859479604e-04,6.767591591700406221e-04,6.856419179065867484e-04,6.945246766431329832e-04,7.034074353796790011e-04,7.122901941162251274e-04,7.211729528527712537e-04,7.300557115893174884e-04,7.389384703258636148e-04,7.478212290624097411e-04,7.567039877989557590e-04,7.655867465355019937e-04,7.744695052720480116e-04,7.545898099102637006e-04,7.347101145484793896e-04,7.148304191866949701e-04,6.949507238249108760e-04,6.750710284631265649e-04,6.551913331013423623e-04,6.353116377395580513e-04,6.154319423777737403e-04,5.955522470159895377e-04,5.756725516542052267e-04,5.557928562924208072e-04,5.230232942983651474e-04,4.902537323043094876e-04,4.574841703102538819e-04,4.247146083161984931e-04,3.919450463221428333e-04,3.591754843280872277e-04,3.264059223340315136e-04,2.936363603399758538e-04,2.608667983459202482e-04,2.280972363518646425e-04,1.953276743578089556e-04,1.688754380438550935e-04,1.424232017299011230e-04,1.159709654159472609e-04,8.951872910199339876e-05,6.306649278803948245e-05,3.661425647408560001e-05,1.016202016013171758e-05,-1.629021615382218518e-05,-4.274245246777608117e-05,-6.919468878172999071e-05,-9.564692509568345979e-05,-9.414802639454863628e-05,-9.264912769341378566e-05,-9.115022899227893504e-05,-8.965133029114409798e-05,-8.815243159000924736e-05,-8.665353288887439674e-05,-8.515463418773955967e-05,-8.365573548660470906e-05,-8.215683678546985844e-05,-8.065793808433502137e-05,-7.915903938320008944e-05,-7.196276307563645111e-05,-6.476648676807278567e-05,-5.757021046050913378e-05,-5.037393415294548867e-05,-4.317765784538183001e-05,-3.598138153781817134e-05,-2.878510523025451607e-05,-2.158882892269086757e-05,-1.439255261512720891e-05,-7.196276307563551090e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
